date,ticker,tenor,parspread,convspreard,upfront,runningcoupon,primarycoupon,close_price,financial_debt_ratio,implied_vol,par_spread_error,delta,gamma
2021-08-06,XRX,5Y,0.02136219,0.02076075,-0.13103047,0.05,N,23.95,23.702353881736496,0.295186883592076,4.356168203933919e-13,-0.0015913852413520987,0.0001479855215846329
2021-08-09,XRX,5Y,0.02140116,0.02080102,-0.13051498,0.05,N,23.81,23.702353881736496,0.2943474698267107,3.8244060696079885e-13,-0.001604501413622018,0.0001500952067184612
2021-08-10,XRX,5Y,0.02140481,0.02080353,-0.13038599,0.05,N,24.0,23.702353881736496,0.29574301487612276,3.9979131116751887e-13,-0.0015891146089926037,0.00014736035082353258
2021-08-11,XRX,5Y,0.0213348,0.02161763,0.05166736,0.01,Y,24.33,23.702353881736496,0.29779328184408116,5.14893683245532e-13,-0.0015598714184289642,0.0001426228469258682
2021-08-12,XRX,5Y,0.02124243,0.02064327,-0.13106424,0.05,N,24.16,23.702353881736496,0.29615356703326867,6.105081717944216e-13,-0.0015694691293762462,0.00014477093065818486
2021-08-13,XRX,5Y,0.02123521,0.02151067,0.05117151,0.01,Y,23.9,23.702353881736496,0.29424508077097233,5.776143452429494e-13,-0.0015900955709357567,0.00014843591817847307
2021-08-16,XRX,5Y,0.02131076,0.02158607,0.05143817,0.01,Y,23.77,23.702353881736496,0.2936445117608808,4.668522513018303e-13,-0.0016039673295564355,0.00015048846487508705
2021-08-17,XRX,5Y,0.02145022,0.020847,-0.12980394,0.05,N,23.47,23.702353881736496,0.29207617580105655,5.846907739220919e-09,-0.0016351205661666885,0.0001553081743387759
2021-08-18,XRX,5Y,0.02139314,0.0207978,-0.12995383,0.05,N,22.98,23.702353881736496,0.28816421653113544,7.452577201194632e-09,-0.0016753842553611734,0.0001629725302528008
2021-08-19,XRX,5Y,0.02150054,0.02090586,-0.12933284,0.05,N,22.26,23.702353881736496,0.2831402460375987,3.077352939140354e-08,-0.0017468955465181207,0.00017578179147720308
2021-08-20,XRX,5Y,0.02166118,0.02106369,-0.12849097,0.05,N,22.5,23.702353881736496,0.2857109460255689,4.1479320315312984e-08,-0.0017313711879623286,0.00017186924536746057
2021-08-23,XRX,5Y,0.02156355,0.02184575,0.05235372,0.01,Y,22.6,23.702353881736496,0.28604306006039415,3.1571496177801306e-08,-0.0017176139243199884,0.00016985815701434093
2021-08-24,XRX,5Y,0.02132717,0.02073595,-0.12985739,0.05,N,22.84,23.702353881736496,0.2868101519383697,1.9482877013088373e-09,-0.0016850210307107222,0.00016513464098161582
2021-08-25,XRX,5Y,0.02132931,0.02160212,0.05126449,0.01,Y,22.88,23.702353881736496,0.28712233112584756,1.4562385637628683e-09,-0.0016815108141109668,0.0001644693867385305
2021-08-26,XRX,5Y,0.02133788,0.02161058,0.05124711,0.01,Y,22.34,23.702353881736496,0.2830338814359962,1.2603918391612678e-08,-0.0017317939677307017,0.00017388838950936972
2021-08-27,XRX,5Y,0.02109829,0.02136155,0.050165,0.01,Y,22.84,23.702353881736496,0.2857775407068429,5.747763376362514e-13,-0.0016747671170185916,0.00016459195716835365
2021-08-30,XRX,5Y,0.02108354,0.02134591,0.05005888,0.01,Y,22.37,23.702353881736496,0.28212477863749424,5.077709086531712e-13,-0.001717260614955531,0.00017269468358014142
2021-08-31,XRX,5Y,0.02095186,0.02036744,-0.13123323,0.05,N,22.51,23.702353881736496,0.2826064054176798,7.204202512323121e-13,-0.0016981580172206572,0.00016988884522064346
2021-09-01,XRX,5Y,0.02090278,0.02115828,0.04923348,0.01,Y,22.39,23.702353881736496,0.281464415604294,7.733050311209411e-13,-0.001707034103299452,0.0001718881448048784
2021-09-02,XRX,5Y,0.02086956,0.02028691,-0.1314892,0.05,N,23.22,23.702353881736496,0.2875856714174917,1.100008972798605e-12,-0.0016311715652568316,0.0001578847393483504
2021-09-03,XRX,5Y,0.02080568,0.02106003,0.04877434,0.01,Y,22.51,23.702353881736496,0.28194532487057217,1.0066843192380048e-12,-0.0016914290724137412,0.00016952894695112727
2021-09-07,XRX,5Y,0.02066232,0.02007914,-0.1321804,0.05,N,21.77,23.702353881736496,0.2755557157081604,1.0659702287529882e-12,-0.0017551630351245167,0.00018282902567796563
2021-09-08,XRX,5Y,0.02058288,0.01999815,-0.13243388,0.05,N,21.15,23.702353881736496,0.2702497840940748,9.980245796459286e-13,-0.0018143629461541046,0.00019529359313587638
2021-09-09,XRX,5Y,0.02059195,0.02000644,-0.13234281,0.05,N,21.2,23.702353881736496,0.27069440172011583,9.980419268806884e-13,-0.0018095803312777447,0.00019425099707692448
2021-09-10,XRX,5Y,0.02059222,0.02001459,-0.13226013,0.05,N,20.76,23.702353881736496,0.2671086322362344,8.303635556927702e-13,-0.0018566444285468674,0.00020395262554434926
2021-09-13,XRX,5Y,0.02074027,0.02099167,0.04820187,0.01,Y,20.92,23.702353881736496,0.269079758517238,6.375872052544196e-13,-0.0018467820091714396,0.00020077994791160153
2021-09-14,XRX,5Y,0.02099867,0.02040853,-0.13000302,0.05,N,20.59,23.702353881736496,0.2674990532577524,1.0355476882245584e-08,-0.0018963491896105845,0.0002091369764240618
2021-09-15,XRX,5Y,0.02131857,0.02159253,0.05068157,0.01,Y,21.0,23.702353881736496,0.2722901812927283,3.467991436731377e-08,-0.0018670498561218461,0.0002007346048811115
2021-09-16,XRX,5Y,0.02143611,0.02171022,0.05114054,0.01,Y,20.98,23.702353881736496,0.2726424093399844,4.48776105339832e-08,-0.0018750486136793459,0.00020153328248638178
2021-09-17,XRX,5Y,0.02173387,0.02113482,-0.12618146,0.05,N,20.98,23.702353881736496,0.27394403087040037,4.972170994030356e-08,-0.0018897040084868786,0.00020218296013590695
2021-09-20,XRX,5Y,0.02534606,0.02587925,0.07418892,0.01,Y,20.89,23.702353881736496,0.2884489356258322,6.333135613156848e-10,-0.0020698223112508,0.0002140011967955817
2021-09-21,XRX,5Y,0.0256136,0.02488783,-0.11785147,0.05,N,20.18,23.702353881736496,0.2834265342064446,4.269307858628668e-10,-0.00217191311231164,0.00023262295843275854
2021-09-22,XRX,5Y,0.02582717,0.02510443,-0.11666854,0.05,N,20.32,23.702353881736496,0.28551170665978853,3.460282546607907e-10,-0.0021634757004094576,0.0002294948675732461
2021-09-23,XRX,5Y,0.02590897,0.02518627,-0.11612813,0.05,N,20.68,23.702353881736496,0.28895394449787537,3.3307196931064986e-10,-0.002121123702772969,0.00022053972259319585
2021-09-24,XRX,5Y,0.02633721,0.02692334,0.07847581,0.01,Y,20.77,23.702353881736496,0.29145633958794376,2.1166282615503462e-10,-0.002128974312725516,0.0002194161244247171
2021-09-27,XRX,5Y,0.02644339,0.02572615,-0.11293007,0.05,N,21.32,23.702353881736496,0.29654128212048847,2.0183280394214798e-10,-0.002066450056805492,0.0002067593886675781
2021-09-28,XRX,5Y,0.02706466,0.02769601,0.08156753,0.01,Y,21.1,23.702353881736496,0.2971941080447495,9.982373608274919e-11,-0.0021196806562935305,0.00021329582281507872
2021-09-29,XRX,5Y,0.02729823,0.0279441,0.08257868,0.01,Y,20.43,23.702353881736496,0.29235264527595234,7.182298505936657e-11,-0.0022155531306866406,0.00023047938992886569
2021-09-30,XRX,5Y,0.02750235,0.02679084,-0.10731996,0.05,N,20.17,23.702353881736496,0.2908676545362793,1.2654153735275342e-08,-0.002259780403092316,0.00023794672097220831
2021-10-01,XRX,5Y,0.02770723,0.02699644,-0.10624274,0.05,N,21.0,23.702353881736496,0.29890610701443704,2.0423098025246222e-08,-0.0021595654209460233,0.00021716718843270422
2021-10-04,XRX,5Y,0.02810366,0.02879736,0.08612599,0.01,Y,20.82,23.702353881736496,0.2989258603540585,4.7834871411134294e-08,-0.00219943396232483,0.00022245742629023804
2021-10-05,XRX,5Y,0.02814962,0.02744734,-0.10385783,0.05,N,21.09,23.702353881736496,0.3014278233576675,4.8570680952902956e-08,-0.0021669053762082835,0.00021601131222662162
2021-10-06,XRX,5Y,0.02844727,0.02916053,0.08752688,0.01,Y,20.99,23.702353881736496,0.30174435501382296,6.294994727568115e-08,-0.002192079701485451,0.00021933535768733567
2021-10-07,XRX,5Y,0.02819466,0.02749294,-0.10345846,0.05,N,21.16,23.702353881736496,0.3022031778752695,5.060031082332328e-08,-0.002160003258651606,0.00021445787828769033
2021-10-08,XRX,5Y,0.02817985,0.02887478,0.08615712,0.01,Y,21.05,23.702353881736496,0.30120509811620666,5.0510829484318176e-08,-0.002173222082443471,0.00021703239010413544
2021-10-11,XRX,5Y,0.02788979,0.02718753,-0.10466716,0.05,N,20.7,23.702353881736496,0.2970434211595823,3.577065610035901e-08,-0.0022058663710108183,0.00022495961252330318
2021-10-12,XRX,5Y,0.02824137,0.02754153,-0.10284392,0.05,N,20.63,23.702353881736496,0.29781685103602795,5.650356245390231e-08,-0.0022302120731056106,0.00022756400882478767
2021-10-13,XRX,5Y,0.02753911,0.0281875,0.08298172,0.01,Y,20.25,23.702353881736496,0.2917205541774802,1.474262089490308e-08,-0.0022504876544343685,0.00023586246075522552
2021-10-14,XRX,5Y,0.02703376,0.02633276,-0.10871564,0.05,N,20.4,23.702353881736496,0.2910412297361821,9.51381716463029e-11,-0.0022077538936013472,0.00023058257902686466
2021-10-15,XRX,5Y,0.02659017,0.02718,0.07861825,0.01,Y,20.52,23.702353881736496,0.2903176741757265,1.5584200249718627e-10,-0.002172160531939627,0.00022632490130979066
2021-10-18,XRX,5Y,0.02670359,0.02600134,-0.11006051,0.05,N,20.11,23.702353881736496,0.2871781440014379,1.3083967936866614e-10,-0.0022317441688799664,0.00023748533303688535
2021-10-19,XRX,5Y,0.02644322,0.027025,0.07763887,0.01,Y,20.45,23.702353881736496,0.28912099321728457,1.8102718629675607e-10,-0.0021746483206023584,0.00022774352441495838
2021-10-20,XRX,5Y,0.02618381,0.02547997,-0.11250358,0.05,N,20.55,23.702353881736496,0.28894539026699095,2.428745225768747e-10,-0.00215001568624139,0.00022450767106359584
2021-10-21,XRX,5Y,0.02613692,0.02668635,0.07616081,0.01,Y,20.86,23.702353881736496,0.29141579748332974,2.6627559532310663e-10,-0.0021088629665384044,0.00021672334405675037
2021-10-22,XRX,5Y,0.02628011,0.02684042,0.07665963,0.01,Y,20.74,23.702353881736496,0.2909689675680001,2.2433753466000184e-10,-0.002130206120336285,0.0002200083865923977
2021-10-25,XRX,5Y,0.0262956,0.02561728,-0.11139502,0.05,N,20.57,23.702353881736496,0.2895682805914788,2.157459627616376e-10,-0.0021524890099326958,0.0002242909168098002
2021-10-26,XRX,5Y,0.02880901,0.02952,0.08776078,0.01,Y,18.2,24.197976382374055,0.2737983529424078,3.994925807868088e-08,-0.002640864499239396,0.00030852665793437706
2021-10-27,XRX,5Y,0.02899823,0.02832362,-0.09786135,0.05,N,17.79,24.197976382374055,0.2704307517009188,3.441829990805112e-08,-0.002725384044139561,0.0003259400025181422
2021-10-28,XRX,5Y,0.02931007,0.03004338,0.08984115,0.01,Y,18.0,24.197976382374055,0.2736811401202368,2.848547246345201e-08,-0.0027021085127044743,0.00031820040765379726
2021-10-29,XRX,5Y,0.02960293,0.02894658,-0.09471372,0.05,N,17.8,24.197976382374055,0.2727571786874893,2.3319736017213266e-08,-0.002754221426431367,0.0003275560938048247
2021-11-01,XRX,5Y,0.02948901,0.03022784,0.09038456,0.01,Y,18.58,24.197976382374055,0.28003368655434685,2.6206382054000388e-08,-0.002607645997632647,0.0002961496052708637
2021-11-02,XRX,5Y,0.02937533,0.02871742,-0.09561561,0.05,N,19.2,24.197976382374055,0.28551302933990963,2.9275056247224374e-08,-0.0024995448342927315,0.00027409745110832523
2021-11-03,XRX,5Y,0.02906085,0.02977,0.08848132,0.01,Y,19.44,24.197976382374055,0.28656111056833683,3.663019434996251e-08,-0.0024474266908555125,0.00026544265763802505
2021-11-04,XRX,5Y,0.02867427,0.02802243,-0.09898712,0.05,N,18.85,24.640588600367234,0.27632624076457235,4.4558460723237436e-08,-0.002533302635539657,0.0002856209936249743
2021-11-05,XRX,5Y,0.02778002,0.02841001,0.08284941,0.01,Y,19.53,24.640588600367234,0.27925736301525605,4.545947587808463e-08,-0.002384078081328506,0.00026035053211719353
2021-11-08,XRX,5Y,0.02735203,0.02668689,-0.10557515,0.05,N,19.53,24.640588600367234,0.27761005768933567,1.6491779181865285e-08,-0.002363924680052698,0.0002591823976009211
2021-11-09,XRX,5Y,0.02717355,0.02776399,0.07993948,0.01,Y,19.86,24.640588600367234,0.2798971249896113,6.966914545269987e-11,-0.0023076082064453444,0.00024882707992905304
2021-11-10,XRX,5Y,0.02720649,0.02654947,-0.10608783,0.05,N,19.76,24.640588600367234,0.27912779073618127,1.69828519303028e-09,-0.002323463659882022,0.0002518504515662545
2021-11-11,XRX,5Y,0.0271886,0.02652846,-0.10584258,0.05,N,20.05,24.640588600367234,0.2816490565011802,7.02058966517427e-11,-0.0022815402742360005,0.00024342704449243496
2021-11-12,XRX,5Y,0.02709519,0.02642291,-0.10631005,0.05,N,20.18,24.640588600367234,0.2824340326593312,7.874265128826607e-11,-0.002259286761722266,0.00023955113485822285
2021-11-15,XRX,5Y,0.0266518,0.02598909,-0.10825943,0.05,N,19.87,24.640588600367234,0.27794989658562985,1.2083586561906223e-10,-0.002281799599808936,0.000247079878074527
2021-11-16,XRX,5Y,0.02616388,0.02549419,-0.11060082,0.05,N,19.75,24.640588600367234,0.27496196977501,1.9874341755654612e-10,-0.0022755646598210475,0.00024918426329638074
2021-11-17,XRX,5Y,0.02617286,0.02551433,-0.11042653,0.05,N,19.61,24.640588600367234,0.27374172086567483,1.929061355099293e-10,-0.00229591266613096,0.0002533624449079369
2021-11-18,XRX,5Y,0.02617335,0.02551499,-0.11045049,0.05,N,19.2,24.640588600367234,0.2700180984299733,1.8152285230499388e-10,-0.0023561354528731024,0.00026611197171812206
2021-11-19,XRX,5Y,0.02627835,0.02562391,-0.10988472,0.05,N,19.2,24.640588600367234,0.2704278633475274,1.6269951358394152e-10,-0.002361332581252547,0.0002664337333493777
2021-11-22,XRX,5Y,0.02614571,0.02548416,-0.11038426,0.05,N,19.88,24.640588600367234,0.27604875674255863,2.064375406729546e-10,-0.0022564895623102717,0.00024536433821875647
2021-11-23,XRX,5Y,0.02613666,0.02666677,0.07448171,0.01,Y,20.19,24.640588600367234,0.27874702749824587,2.1788518211884877e-10,-0.00221370808229057,0.00023667905656206065
2021-11-24,XRX,5Y,0.02634421,0.02569432,-0.10895343,0.05,N,20.2,24.640588600367234,0.2796564872299605,1.7501957522148004e-10,-0.002222010995399445,0.00023697334740862067
2021-11-26,XRX,5Y,0.02727023,0.02661248,-0.10433139,0.05,N,19.26,24.640588600367234,0.2748221722099124,1.3225132940164475e-08,-0.0024006512632296067,0.0002674648735237241
2021-11-29,XRX,5Y,0.02689471,0.02745367,0.07777821,0.01,Y,19.17,24.640588600367234,0.27254402449896015,8.530137013407213e-11,-0.002396187621362322,0.00026928409212970475
2021-11-30,XRX,5Y,0.02805648,0.02741408,-0.10057539,0.05,N,18.42,24.640588600367234,0.2698923690757525,6.480546263856746e-08,-0.0025752167243663603,0.00029939583090150823
2021-12-01,XRX,5Y,0.02699157,0.02634663,-0.10571128,0.05,N,19.16,24.640588600367234,0.272825600384679,7.703432336469973e-11,-0.0024024523282064197,0.0002699043502386242
2021-12-02,XRX,5Y,0.02559909,0.02495204,-0.11254839,0.05,N,19.9,24.640588600367234,0.27405949243582756,3.6912796777532897e-10,-0.0022276234756274486,0.00024323564293979305
2021-12-03,XRX,5Y,0.02553659,0.0248908,-0.11265499,0.05,N,20.0,24.640588600367234,0.27469252983559034,4.0056297515023154e-10,-0.0022110060396364,0.0002402428826711253
2021-12-06,XRX,5Y,0.02491462,0.0253654,0.06877046,0.01,Y,20.47,24.640588600367234,0.27627330848686676,8.374069215832947e-10,-0.0021199099184850655,0.00022593975836918134
2021-12-07,XRX,5Y,0.02392121,0.02433,0.06430302,0.01,Y,20.63,24.640588600367234,0.27357089371589244,3.595260172906123e-09,-0.002052896779114445,0.00021918517498582119
2021-12-08,XRX,5Y,0.02351656,0.02287782,-0.12222094,0.05,N,21.14,24.640588600367234,0.2761464363545158,6.11943803963122e-09,-0.001973584255011259,0.00020603493677014834
2021-12-09,XRX,5Y,0.02341224,0.02277264,-0.12267124,0.05,N,21.06,24.640588600367234,0.2750491135652358,6.774077115218047e-09,-0.0019778509839769743,0.00020757802628556046
2021-12-10,XRX,5Y,0.02305682,0.0224252,-0.12434798,0.05,N,21.15,24.640588600367234,0.2742962073663973,1.0189448486352948e-08,-0.0019508056400595487,0.0002045820914819245
2021-12-13,XRX,5Y,0.02320298,0.0225664,-0.12350528,0.05,N,20.55,24.640588600367234,0.26991266355618415,7.788172100287039e-09,-0.002027899932319676,0.00021914726825772446
2021-12-14,XRX,5Y,0.023058,0.02242838,-0.12427586,0.05,N,20.56,24.640588600367234,0.26939094493708493,9.14456067813152e-09,-0.0020195999303462397,0.00021848529290910065
2021-12-15,XRX,5Y,0.02280293,0.02217549,-0.12541258,0.05,N,20.7,24.640588600367234,0.26949561616377465,1.241340680940839e-08,-0.0019904568468765357,0.00021434348210946919
2021-12-16,XRX,5Y,0.02287222,0.02223951,-0.12506267,0.05,N,20.64,24.640588600367234,0.26928453493889365,1.13765635002816e-08,-0.002000939704981294,0.00021599284399516708
2021-12-17,XRX,5Y,0.02310707,0.02347,0.06042542,0.01,Y,20.51,24.640588600367234,0.2691739937609961,8.586386608666619e-09,-0.0020280385385669265,0.00021986627353903082
2021-12-20,XRX,5Y,0.02346449,0.0238375,0.0618744,0.01,Y,20.16,24.640588600367234,0.26767286710818894,5.449435999671515e-09,-0.002089063830565563,0.00022990116272415817
2021-12-21,XRX,5Y,0.02281733,0.0221941,-0.12512414,0.05,N,21.37,24.640588600367234,0.27507864372945484,1.3807287511241606e-08,-0.0019150275827310576,0.00019909020744941774
2021-12-22,XRX,5Y,0.02232676,0.02170865,-0.12734728,0.05,N,21.89,24.640588600367234,0.2771456540524469,2.6099333048923423e-08,-0.0018369660069235925,0.00018702615058167893
2021-12-23,XRX,5Y,0.0220783,0.02239167,0.05559581,0.01,Y,22.45,24.640588600367234,0.280442218872512,3.7944136818679475e-08,-0.0017698766487670749,0.00017575234661205974
2021-12-27,XRX,5Y,0.02145103,0.02084201,-0.13129581,0.05,N,22.72,24.640588600367234,0.27974842405189976,3.251006472707041e-08,-0.0017160606694942415,0.0001695994075935521
2021-12-28,XRX,5Y,0.02111681,0.0205096,-0.1328719,0.05,N,23.04,24.640588600367234,0.2806698618813969,4.377401219279875e-13,-0.0016720223376394394,0.00016334086436139983
2021-12-29,XRX,5Y,0.02099707,0.02126576,0.05058652,0.01,Y,23.35,24.640588600367234,0.2824342884036426,6.387286533016123e-13,-0.0016396090744943848,0.00015807859447035735
2021-12-30,XRX,5Y,0.02100829,0.02128065,0.0506077,0.01,Y,22.82,24.640588600367234,0.27853177940784424,5.197751951069307e-13,-0.0016868376212265165,0.00016676007725951666
2021-12-31,XRX,5Y,0.02056855,0.0199628,-0.13546731,0.05,N,22.64,24.640588600367234,0.275195940909446,1.3220015360193571e-12,-0.00168293304591886,0.00016877148160499011
2022-01-03,XRX,5Y,0.02080158,0.02018146,-0.13416188,0.05,N,22.76,24.640588600367234,0.2771518379986662,8.142687912826574e-13,-0.001682816979387226,0.0001672815626038611
2022-01-04,XRX,5Y,0.02061874,0.02087953,0.04870691,0.01,Y,23.76,24.640588600367234,0.28371411859442464,1.7375476057956973e-12,-0.001588579212475405,0.00015098435834779572
2022-01-05,XRX,5Y,0.02057439,0.01996712,-0.13492465,0.05,N,23.33,24.640588600367234,0.28037323775747014,1.666521087795303e-12,-0.0016224952856096937,0.0001574205747917265
2022-01-06,XRX,5Y,0.02084043,0.0211025,0.0495571,0.01,Y,23.64,24.640588600367234,0.28385184498933147,1.0056122601298512e-12,-0.0016081871691194013,0.00015326558915746205
2022-01-07,XRX,5Y,0.02105361,0.02045052,-0.13200838,0.05,N,23.7,24.640588600367234,0.2852546902024571,6.281711262268175e-13,-0.0016124813194525866,0.00015283712184272977
2022-01-10,XRX,5Y,0.02110484,0.02137571,0.05053043,0.01,Y,23.69,24.640588600367234,0.2854134560340817,5.565825578202066e-13,-0.0016155362843535675,0.00015309958497529072
2022-01-11,XRX,5Y,0.02079121,0.02105001,0.04908414,0.01,Y,23.82,24.640588600367234,0.28493453867526825,1.1927264731426135e-12,-0.0015911917713707854,0.00015048279774004802
2022-01-12,XRX,5Y,0.02082154,0.02022862,-0.13266895,0.05,N,23.62,24.640588600367234,0.28362034905809863,1.043314740156731e-12,-0.0016090257666890994,0.00015352478997055288
2022-01-13,XRX,5Y,0.02097758,0.02124177,0.04987415,0.01,Y,23.93,24.640588600367234,0.28657631847597204,8.042455590384634e-13,-0.0015902720110597176,0.00014928561666466625
2022-01-14,XRX,5Y,0.02163774,0.02193011,0.05278252,0.01,Y,23.82,24.640588600367234,0.28875735280759834,3.397222646250864e-08,-0.0016275289895728642,0.00015238131705527097
2022-01-18,XRX,5Y,0.02207677,0.02238334,0.05447588,0.01,Y,23.51,24.640588600367234,0.2884386892662733,4.5026446529594644e-08,-0.0016726491283307332,0.0001578810166620523
2022-01-19,XRX,5Y,0.0221722,0.02248167,0.05474182,0.01,Y,22.83,24.640588600367234,0.283762975901583,3.6357168570894105e-08,-0.0017380361377731367,0.0001692535408564129
2022-01-20,XRX,5Y,0.02252835,0.02192581,-0.12341974,0.05,N,22.42,24.640588600367234,0.2821679702300614,2.2788470926266013e-08,-0.0017929895861863287,0.00017740590295647549
2022-01-21,XRX,5Y,0.02291304,0.02325,0.05792185,0.01,Y,21.69,24.640588600367234,0.27806768154513534,1.3123183952717943e-08,-0.0018849204343679808,0.0001925791910399391
2022-01-24,XRX,5Y,0.02382719,0.0242,0.06182478,0.01,Y,20.98,24.640588600367234,0.2761171304697461,4.2276957490372524e-09,-0.0020066476006457903,0.000210535622785675
2022-01-25,XRX,5Y,0.02512262,0.02451103,-0.11084541,0.05,N,19.98,26.638393303517134,0.2592178816182546,4.806080984576244e-10,-0.002231606370047018,0.00024565817550098457
2022-01-26,XRX,5Y,0.02569107,0.02615,0.06970939,0.01,Y,20.11,26.638393303517134,0.26257507361257443,2.72910763432499e-10,-0.002241519954148955,0.00024361517697655405
2022-01-27,XRX,5Y,0.02678135,0.02729333,0.07410534,0.01,Y,20.43,26.638393303517134,0.26957787080177525,9.247641194476408e-11,-0.0022495050596004554,0.00023780239567314232
2022-01-28,XRX,5Y,0.02732682,0.02671527,-0.09989744,0.05,N,20.52,26.638393303517134,0.27245122085551443,2.0869831290210028e-08,-0.0022623067981168716,0.00023678643876267128
2022-01-31,XRX,5Y,0.02754665,0.02808671,0.0771185,0.01,Y,21.11,26.638393303517134,0.27833123384650765,3.071196479770277e-08,-0.002194734739588703,0.00022221866387237
2022-02-01,XRX,5Y,0.02693145,0.02744167,0.07451547,0.01,Y,22.06,26.638393303517134,0.283768927494965,9.634684022818973e-11,-0.0020540298085401955,0.00019931696107592517
2022-02-02,XRX,5Y,0.02681778,0.02622125,-0.1020394,0.05,N,22.09,26.638393303517134,0.2835630214455959,1.0911040820849038e-10,-0.0020458651927892438,0.0001984344544270905
2022-02-03,XRX,5Y,0.02789024,0.02730033,-0.09700632,0.05,N,21.94,26.638393303517134,0.2865393819095785,4.553480385111053e-08,-0.0021077399918190687,0.00020392446512530055
2022-02-04,XRX,5Y,0.02855533,0.0279734,-0.09373343,0.05,N,22.04,26.638393303517134,0.2899237437588118,5.345950432680824e-08,-0.0021231379728397504,0.00020344004754951905
2022-02-07,XRX,5Y,0.02826191,0.02767111,-0.09471664,0.05,N,21.7,26.638393303517134,0.2860055889360845,6.383804108250901e-08,-0.0021518051148070472,0.00021026529810634978
2022-02-08,XRX,5Y,0.0281255,0.02869727,0.0789549,0.01,Y,21.39,26.638393303517134,0.28290595991817336,6.179879869644411e-08,-0.0021842783228404918,0.00021682925641693107
2022-02-09,XRX,5Y,0.02725996,0.02666355,-0.0991763,0.05,N,21.48,26.638393303517134,0.2803140789670249,4.959487778788407e-09,-0.002136273670440206,0.00021280464244865724
2022-02-10,XRX,5Y,0.02766158,0.02821101,0.07687858,0.01,Y,21.4,26.638393303517134,0.281204616760537,3.576934571106194e-08,-0.002163293703452482,0.00021555078526562868
2022-02-11,XRX,5Y,0.02797002,0.02853221,0.07773222,0.01,Y,21.23,26.638393303517134,0.2809682421740157,5.510331645836031e-08,-0.002197794647907713,0.00022028431865627612
2022-02-14,XRX,5Y,0.02832563,0.02890757,0.07928647,0.01,Y,20.56,26.638393303517134,0.27659830796882234,5.674080177583973e-08,-0.0023016360468892366,0.00023846063113011282
2022-02-15,XRX,5Y,0.02787227,0.02727754,-0.0956446,0.05,N,22.15,26.638393303517134,0.2881741747243419,4.289874904611635e-08,-0.0020825667394712057,0.0001994303325202583
2022-02-16,XRX,5Y,0.02733865,0.02786557,0.07499296,0.01,Y,23.18,26.638393303517134,0.29421346404122856,7.031245377597806e-11,-0.0019491532214576546,0.00017849542526060178
2022-02-17,XRX,5Y,0.02742963,0.02683454,-0.09770607,0.05,N,22.07,26.638393303517134,0.2858024842001103,1.269381594629082e-08,-0.0020735972498583857,0.0002001942420184373
2022-02-18,XRX,5Y,0.02766897,0.02821396,0.07645561,0.01,Y,21.82,26.638393303517134,0.28470099568371315,3.263221517307846e-08,-0.002112730795063569,0.00020606264854012776
2022-02-22,XRX,5Y,0.02863816,0.02805152,-0.09205864,0.05,N,20.92,26.638393303517134,0.2808839400546645,4.719856596183125e-08,-0.002266734281014666,0.00022979442562515856
2022-02-23,XRX,5Y,0.02948293,0.0289032,-0.08806687,0.05,N,20.05,26.638393303517134,0.2764302627575117,2.5772619458713786e-08,-0.002425840574802378,0.0002558298523179167
2022-02-24,XRX,5Y,0.0298841,0.0305375,0.08506251,0.01,Y,19.78,26.638393303517134,0.2754728708578796,1.962253147816395e-08,-0.0024846303557675437,0.00026509829639388
2022-02-25,XRX,5Y,0.02945154,0.02888455,-0.08803376,0.05,N,20.06,27.14656801900657,0.2730159492289887,2.5821776127032958e-08,-0.0024330589167978565,0.0002569906101371061
2022-02-28,XRX,5Y,0.02962631,0.03025652,0.0838814,0.01,Y,19.71,27.14656801900657,0.27050400523250756,2.27015740580927e-08,-0.002494099709260957,0.0002681938908751791
2022-03-01,XRX,5Y,0.03005363,0.029497,-0.0853092,0.05,N,18.81,27.14656801900657,0.2636845267720445,1.673465813145647e-08,-0.002661733800485436,0.00030025876745579105
2022-03-02,XRX,5Y,0.02983903,0.02928498,-0.08653919,0.05,N,19.65,27.14656801900657,0.27073328263213736,1.9765116914677305e-08,-0.002513175063083883,0.00027068779587843816
2022-03-03,XRX,5Y,0.03043705,0.02989279,-0.0834114,0.05,N,19.32,27.14656801900657,0.2698568215989281,1.336425649312023e-08,-0.0025936317067082205,0.0002832608876642481
2022-03-04,XRX,5Y,0.03149129,0.03221086,0.09129908,0.01,Y,18.51,27.14656801900657,0.26589341205260675,6.831309198873647e-09,-0.0027842550383680807,0.0003161958965705383
2022-03-07,XRX,5Y,0.0331947,0.03269182,-0.07100536,0.05,N,17.63,27.14656801900657,0.26296460340347527,2.6005139153184587e-09,-0.003040797498127936,0.00035994738747704286
2022-03-08,XRX,5Y,0.03367098,0.03450085,0.09965544,0.01,Y,17.91,27.14656801900657,0.2674412642114175,2.0683234708274156e-09,-0.0030054840693875626,0.000348569427924203
2022-03-09,XRX,5Y,0.03320364,0.03270576,-0.07063598,0.05,N,18.86,27.14656801900657,0.27525269066749924,2.3931114867536962e-09,-0.0027997325983934087,0.0003077778648699833
2022-03-10,XRX,5Y,0.03345929,0.03295946,-0.06941017,0.05,N,18.82,27.14656801900657,0.27574887684278465,2.0497339173197737e-09,-0.0028186187383936554,0.000310048166411607
