price,trade_size
7.0,7987
7.17,7919
7.33,7853
7.5,7786
7.67,7720
7.83,7655
8.0,7591
8.17,7527
8.33,7464
8.5,7402
8.67,7341
8.83,7281
9.0,7221
9.17,7163
9.33,7105
9.5,7048
9.67,6992
9.83,6937
10.0,6883
10.17,6829
10.33,6777
10.5,6725
10.67,6674
10.83,6624
11.0,6575
11.17,6526
11.33,6479
11.5,6432
11.67,6386
11.83,6340
12.0,6295
12.17,6251
12.33,6208
12.5,6165
12.67,6123
12.83,6082
13.0,6041
13.17,6001
13.33,5962
13.5,5923
13.67,5885
13.83,5847
14.0,5810
14.17,5773
14.33,5737
14.5,5701
14.67,5666
14.83,5631
15.0,5597
