price,trade_size
7.0,11131
7.09,11088
7.19,11046
7.28,11003
7.37,10961
7.47,10918
7.56,10876
7.65,10834
7.74,10792
7.84,10750
7.93,10709
8.02,10667
8.12,10626
8.21,10584
8.3,10543
8.4,10502
8.49,10461
8.58,10421
8.67,10380
8.77,10340
8.86,10300
8.95,10260
9.05,10220
9.14,10181
9.23,10141
9.33,10102
9.42,10063
9.51,10024
9.6,9986
9.7,9947
9.79,9909
9.88,9871
9.98,9833
10.07,9795
10.16,9758
10.26,9721
10.35,9684
10.44,9647
10.53,9610
10.63,9574
10.72,9537
10.81,9501
10.91,9465
11.0,9430
11.09,9394
11.19,9359
11.28,9324
11.37,9289
11.47,9255
11.56,9220
11.65,9186
11.74,9152
11.84,9118
11.93,9084
12.02,9051
12.12,9018
12.21,8985
12.3,8952
12.4,8919
12.49,8887
12.58,8855
12.67,8822
12.77,8791
12.86,8759
12.95,8727
13.05,8696
13.14,8665
13.23,8634
13.33,8603
13.42,8573
13.51,8542
13.6,8512
13.7,8482
13.79,8452
13.88,8423
13.98,8393
14.07,8364
14.16,8335
14.26,8306
14.35,8277
14.44,8249
14.53,8220
14.63,8192
14.72,8164
14.81,8136
14.91,8108
15.0,8081
