price,trade_size
7.0,8259
7.16,8197
7.31,8135
7.47,8073
7.63,8013
7.78,7952
7.94,7892
8.1,7833
8.25,7774
8.41,7716
8.57,7658
8.73,7601
8.88,7545
9.04,7489
9.2,7434
9.35,7380
9.51,7326
9.67,7273
9.82,7221
9.98,7170
10.14,7119
10.29,7069
10.45,7019
10.61,6971
10.76,6922
10.92,6875
11.08,6828
11.24,6782
11.39,6737
11.55,6692
11.71,6648
11.86,6604
12.02,6561
12.18,6519
12.33,6477
12.49,6436
12.65,6395
12.8,6355
12.96,6316
13.12,6277
13.27,6238
13.43,6200
13.59,6163
13.75,6126
13.9,6090
14.06,6054
14.22,6018
14.37,5983
14.53,5948
14.69,5914
14.84,5881
15.0,5847
