price,trade_size
7.0,7713
7.16,7669
7.33,7625
7.49,7582
7.65,7538
7.82,7494
7.98,7450
8.14,7406
8.31,7362
8.47,7318
8.63,7275
8.8,7231
8.96,7188
9.12,7145
9.29,7102
9.45,7060
9.61,7017
9.78,6975
9.94,6933
10.1,6891
10.27,6850
10.43,6809
10.59,6768
10.76,6728
10.92,6688
11.08,6648
11.24,6609
11.41,6570
11.57,6531
11.73,6493
11.9,6455
12.06,6418
12.22,6381
12.39,6344
12.55,6307
12.71,6271
12.88,6235
13.04,6200
13.2,6165
13.37,6130
13.53,6096
13.69,6062
13.86,6029
14.02,5996
14.18,5963
14.35,5930
14.51,5898
14.67,5866
14.84,5835
15.0,5804
