price,trade_size
7.0,7927
7.15,7867
7.31,7808
7.46,7749
7.62,7690
7.77,7632
7.92,7575
8.08,7518
8.23,7462
8.38,7406
8.54,7351
8.69,7296
8.85,7242
9.0,7189
9.15,7136
9.31,7084
9.46,7033
9.62,6982
9.77,6932
9.92,6883
10.08,6835
10.23,6787
10.38,6739
10.54,6693
10.69,6647
10.85,6602
11.0,6557
11.15,6513
11.31,6470
11.46,6427
11.62,6385
11.77,6343
11.92,6302
12.08,6262
12.23,6222
12.38,6183
12.54,6144
12.69,6106
12.85,6069
13.0,6032
13.15,5995
13.31,5959
13.46,5923
13.62,5888
13.77,5854
13.92,5820
14.08,5786
14.23,5753
14.38,5720
14.54,5687
14.69,5655
14.85,5624
15.0,5592
