price,trade_size
7.0,8549
7.14,8490
7.29,8432
7.43,8374
7.57,8316
7.71,8259
7.86,8202
8.0,8146
8.14,8090
8.29,8035
8.43,7980
8.57,7926
8.71,7872
8.86,7819
9.0,7766
9.14,7714
9.29,7663
9.43,7612
9.57,7562
9.71,7512
9.86,7463
10.0,7415
10.14,7367
10.29,7320
10.43,7273
10.57,7227
10.71,7181
10.86,7136
11.0,7092
11.14,7048
11.29,7005
11.43,6962
11.57,6920
11.71,6878
11.86,6837
12.0,6797
12.14,6757
12.29,6717
12.43,6678
12.57,6639
12.71,6601
12.86,6563
13.0,6526
13.14,6489
13.29,6453
13.43,6417
13.57,6382
13.71,6347
13.86,6312
14.0,6278
14.14,6244
14.29,6211
14.43,6178
14.57,6145
14.71,6113
14.86,6081
15.0,6049
