price,trade_size
7.0,7528
7.17,7475
7.35,7422
7.52,7369
7.7,7316
7.87,7264
8.04,7211
8.22,7159
8.39,7107
8.57,7055
8.74,7004
8.91,6953
9.09,6903
9.26,6853
9.43,6803
9.61,6754
9.78,6706
9.96,6657
10.13,6610
10.3,6563
10.48,6516
10.65,6470
10.83,6425
11.0,6380
11.17,6336
11.35,6292
11.52,6249
11.7,6207
11.87,6164
12.04,6123
12.22,6082
12.39,6042
12.57,6002
12.74,5963
12.91,5924
13.09,5886
13.26,5848
13.43,5811
13.61,5774
13.78,5738
13.96,5702
14.13,5667
14.3,5632
14.48,5598
14.65,5564
14.83,5530
15.0,5497
