price,trade_size
7.0,10517
7.11,10471
7.22,10425
7.33,10379
7.44,10333
7.55,10288
7.66,10242
7.77,10196
7.88,10151
7.99,10106
8.1,10061
8.21,10016
8.32,9972
8.42,9927
8.53,9883
8.64,9839
8.75,9795
8.86,9751
8.97,9708
9.08,9665
9.19,9622
9.3,9579
9.41,9536
9.52,9494
9.63,9452
9.74,9410
9.85,9368
9.96,9327
10.07,9286
10.18,9245
10.29,9204
10.4,9164
10.51,9124
10.62,9084
10.73,9044
10.84,9005
10.95,8966
11.05,8927
11.16,8889
11.27,8850
11.38,8812
11.49,8774
11.6,8737
11.71,8700
11.82,8662
11.93,8626
12.04,8589
12.15,8553
12.26,8517
12.37,8481
12.48,8445
12.59,8410
12.7,8375
12.81,8340
12.92,8306
13.03,8271
13.14,8237
13.25,8204
13.36,8170
13.47,8137
13.58,8103
13.68,8071
13.79,8038
13.9,8006
14.01,7973
14.12,7941
14.23,7910
14.34,7878
14.45,7847
14.56,7816
14.67,7785
14.78,7754
14.89,7724
15.0,7694
