price,trade_size
7.0,7617
7.18,7568
7.36,7519
7.53,7470
7.71,7420
7.89,7371
8.07,7322
8.24,7273
8.42,7224
8.6,7175
8.78,7126
8.96,7078
9.13,7030
9.31,6982
9.49,6935
9.67,6888
9.84,6841
10.02,6795
10.2,6749
10.38,6703
10.56,6658
10.73,6614
10.91,6569
11.09,6526
11.27,6482
11.44,6440
11.62,6397
11.8,6355
11.98,6314
12.16,6273
12.33,6232
12.51,6192
12.69,6153
12.87,6114
13.04,6075
13.22,6037
13.4,6000
13.58,5962
13.76,5926
13.93,5889
14.11,5853
14.29,5818
14.47,5783
14.64,5748
14.82,5714
15.0,5681
