price,trade_size
7.0,8402
7.15,8342
7.3,8281
7.45,8221
7.6,8161
7.75,8102
7.91,8043
8.06,7985
8.21,7927
8.36,7870
8.51,7813
8.66,7757
8.81,7702
8.96,7647
9.11,7593
9.26,7540
9.42,7487
9.57,7435
9.72,7383
9.87,7332
10.02,7282
10.17,7232
10.32,7183
10.47,7135
10.62,7087
10.77,7040
10.92,6994
11.08,6948
11.23,6903
11.38,6859
11.53,6815
11.68,6771
11.83,6728
11.98,6686
12.13,6644
12.28,6603
12.43,6563
12.58,6523
12.74,6483
12.89,6444
13.04,6406
13.19,6368
13.34,6330
13.49,6293
13.64,6257
13.79,6221
13.94,6185
14.09,6150
14.25,6115
14.4,6081
14.55,6047
14.7,6014
14.85,5980
15.0,5948
