price,trade_size
7.0,8467
7.13,8423
7.26,8379
7.39,8335
7.52,8291
7.66,8247
7.79,8204
7.92,8160
8.05,8117
8.18,8074
8.31,8031
8.44,7988
8.57,7945
8.7,7903
8.84,7861
8.97,7819
9.1,7777
9.23,7736
9.36,7695
9.49,7654
9.62,7613
9.75,7573
9.89,7533
10.02,7493
10.15,7454
10.28,7415
10.41,7376
10.54,7338
10.67,7299
10.8,7262
10.93,7224
11.07,7187
11.2,7150
11.33,7114
11.46,7077
11.59,7042
11.72,7006
11.85,6971
11.98,6936
12.11,6901
12.25,6867
12.38,6833
12.51,6799
12.64,6766
12.77,6733
12.9,6700
13.03,6668
13.16,6636
13.3,6604
13.43,6573
13.56,6541
13.69,6510
13.82,6480
13.95,6450
14.08,6419
14.21,6390
14.34,6360
14.48,6331
14.61,6302
14.74,6273
14.87,6245
15.0,6217
