price,trade_size
7.0,10760
7.1,10716
7.2,10672
7.3,10628
7.41,10584
7.51,10541
7.61,10497
7.71,10454
7.81,10410
7.91,10367
8.01,10324
8.11,10282
8.22,10239
8.32,10196
8.42,10154
8.52,10112
8.62,10070
8.72,10028
8.82,9987
8.92,9945
9.03,9904
9.13,9863
9.23,9822
9.33,9782
9.43,9741
9.53,9701
9.63,9661
9.73,9621
9.84,9582
9.94,9542
10.04,9503
10.14,9464
10.24,9425
10.34,9387
10.44,9349
10.54,9311
10.65,9273
10.75,9235
10.85,9198
10.95,9161
11.05,9124
11.15,9087
11.25,9051
11.35,9014
11.46,8978
11.56,8943
11.66,8907
11.76,8872
11.86,8837
11.96,8802
12.06,8767
12.16,8733
12.27,8698
12.37,8664
12.47,8631
12.57,8597
12.67,8564
12.77,8530
12.87,8498
12.97,8465
13.08,8432
13.18,8400
13.28,8368
13.38,8336
13.48,8304
13.58,8273
13.68,8242
13.78,8211
13.89,8180
13.99,8149
14.09,8119
14.19,8088
14.29,8058
14.39,8028
14.49,7999
14.59,7969
14.7,7940
14.8,7911
14.9,7882
15.0,7853
