price,trade_size
7.0,7629
7.16,7586
7.33,7543
7.49,7500
7.65,7457
7.82,7413
7.98,7370
8.14,7327
8.31,7283
8.47,7240
8.63,7197
8.8,7154
8.96,7112
9.12,7069
9.29,7027
9.45,6984
9.61,6943
9.78,6901
9.94,6859
10.1,6818
10.27,6777
10.43,6737
10.59,6697
10.76,6657
10.92,6617
11.08,6578
11.24,6539
11.41,6501
11.57,6462
11.73,6425
11.9,6387
12.06,6350
12.22,6313
12.39,6277
12.55,6241
12.71,6205
12.88,6170
13.04,6135
13.2,6100
13.37,6066
13.53,6032
13.69,5999
13.86,5965
14.02,5933
14.18,5900
14.35,5868
14.51,5836
14.67,5805
14.84,5774
15.0,5743
