price,trade_size
7.0,9114
7.14,9070
7.28,9026
7.41,8982
7.55,8938
7.69,8894
7.83,8850
7.97,8807
8.1,8763
8.24,8719
8.38,8676
8.52,8632
8.66,8589
8.79,8546
8.93,8503
9.07,8461
9.21,8418
9.34,8376
9.48,8333
9.62,8292
9.76,8250
9.9,8208
10.03,8167
10.17,8126
10.31,8085
10.45,8045
10.59,8004
10.72,7964
10.86,7925
11.0,7885
11.14,7846
11.28,7807
11.41,7768
11.55,7730
11.69,7692
11.83,7654
11.97,7616
12.1,7579
12.24,7542
12.38,7505
12.52,7469
12.66,7433
12.79,7397
12.93,7361
13.07,7326
13.21,7291
13.34,7256
13.48,7222
13.62,7188
13.76,7154
13.9,7120
14.03,7087
14.17,7054
14.31,7021
14.45,6989
14.59,6956
14.72,6924
14.86,6893
15.0,6861
