price,trade_size
7.0,8285
7.16,8235
7.33,8185
7.49,8134
7.65,8084
7.82,8034
7.98,7984
8.14,7935
8.31,7885
8.47,7836
8.63,7786
8.8,7738
8.96,7689
9.12,7640
9.29,7592
9.45,7545
9.61,7497
9.78,7450
9.94,7404
10.1,7357
10.27,7311
10.43,7266
10.59,7221
10.76,7176
10.92,7132
11.08,7088
11.24,7044
11.41,7001
11.57,6959
11.73,6916
11.9,6875
12.06,6833
12.22,6793
12.39,6752
12.55,6712
12.71,6672
12.88,6633
13.04,6595
13.2,6556
13.37,6518
13.53,6481
13.69,6444
13.86,6407
14.02,6371
14.18,6335
14.35,6300
14.51,6264
14.67,6230
14.84,6195
15.0,6161
