price,trade_size
7.0,7818
7.17,7776
7.33,7733
7.5,7690
7.67,7648
7.83,7605
8.0,7562
8.17,7519
8.33,7476
8.5,7433
8.67,7390
8.83,7348
9.0,7305
9.17,7263
9.33,7220
9.5,7178
9.67,7136
9.83,7095
10.0,7053
10.17,7012
10.33,6971
10.5,6931
10.67,6890
10.83,6850
11.0,6810
11.17,6771
11.33,6732
11.5,6693
11.67,6654
11.83,6616
12.0,6578
12.17,6541
12.33,6503
12.5,6467
12.67,6430
12.83,6394
13.0,6358
13.17,6322
13.33,6287
13.5,6252
13.67,6218
13.83,6184
14.0,6150
14.17,6116
14.33,6083
14.5,6050
14.67,6018
14.83,5986
15.0,5954
