price,trade_size
7.0,11442
7.09,11399
7.18,11357
7.27,11315
7.36,11272
7.44,11230
7.53,11189
7.62,11147
7.71,11105
7.8,11064
7.89,11022
7.98,10981
8.07,10940
8.16,10899
8.24,10858
8.33,10817
8.42,10777
8.51,10736
8.6,10696
8.69,10656
8.78,10616
8.87,10576
8.96,10537
9.04,10497
9.13,10458
9.22,10419
9.31,10380
9.4,10342
9.49,10303
9.58,10265
9.67,10227
9.76,10189
9.84,10151
9.93,10114
10.02,10076
10.11,10039
10.2,10002
10.29,9965
10.38,9929
10.47,9892
10.56,9856
10.64,9820
10.73,9784
10.82,9748
10.91,9713
11.0,9678
11.09,9643
11.18,9608
11.27,9573
11.36,9538
11.44,9504
11.53,9470
11.62,9436
11.71,9402
11.8,9369
11.89,9335
11.98,9302
12.07,9269
12.16,9236
12.24,9204
12.33,9171
12.42,9139
12.51,9107
12.6,9075
12.69,9043
12.78,9012
12.87,8981
12.96,8949
13.04,8918
13.13,8888
13.22,8857
13.31,8827
13.4,8796
13.49,8766
13.58,8736
13.67,8707
13.76,8677
13.84,8648
13.93,8618
14.02,8589
14.11,8560
14.2,8532
14.29,8503
14.38,8475
14.47,8446
14.56,8418
14.64,8390
14.73,8362
14.82,8335
14.91,8307
15.0,8280
