price,trade_size
7.0,8027
7.16,7961
7.33,7895
7.49,7830
7.65,7765
7.82,7701
7.98,7637
8.14,7575
8.31,7513
8.47,7452
8.63,7391
8.8,7332
8.96,7273
9.12,7215
9.29,7158
9.45,7102
9.61,7046
9.78,6992
9.94,6938
10.1,6885
10.27,6833
10.43,6782
10.59,6731
10.76,6682
10.92,6633
11.08,6585
11.24,6537
11.41,6491
11.57,6445
11.73,6400
11.9,6355
12.06,6311
12.22,6268
12.39,6226
12.55,6184
12.71,6143
12.88,6102
13.04,6062
13.2,6023
13.37,5984
13.53,5946
13.69,5909
13.86,5871
14.02,5835
14.18,5799
14.35,5763
14.51,5728
14.67,5693
14.84,5659
15.0,5626
