price,trade_size
7.0,10734
7.1,10688
7.21,10643
7.31,10598
7.42,10552
7.52,10507
7.62,10462
7.73,10418
7.83,10373
7.94,10329
8.04,10284
8.14,10240
8.25,10196
8.35,10152
8.45,10109
8.56,10066
8.66,10022
8.77,9979
8.87,9936
8.97,9894
9.08,9852
9.18,9809
9.29,9767
9.39,9726
9.49,9684
9.6,9643
9.7,9602
9.81,9561
9.91,9520
10.01,9480
10.12,9440
10.22,9400
10.32,9360
10.43,9321
10.53,9282
10.64,9243
10.74,9204
10.84,9166
10.95,9128
11.05,9090
11.16,9052
11.26,9014
11.36,8977
11.47,8940
11.57,8904
11.68,8867
11.78,8831
11.88,8795
11.99,8759
12.09,8723
12.19,8688
12.3,8653
12.4,8618
12.51,8583
12.61,8549
12.71,8515
12.82,8481
12.92,8447
13.03,8414
13.13,8381
13.23,8348
13.34,8315
13.44,8282
13.55,8250
13.65,8218
13.75,8186
13.86,8154
13.96,8123
14.06,8091
14.17,8060
14.27,8029
14.38,7999
14.48,7968
14.58,7938
14.69,7908
14.79,7878
14.9,7849
15.0,7819
