price,trade_size
7.0,8164
7.14,8119
7.28,8074
7.42,8029
7.56,7984
7.7,7939
7.84,7894
7.98,7850
8.12,7805
8.26,7761
8.4,7717
8.54,7673
8.68,7630
8.82,7586
8.96,7543
9.11,7500
9.25,7458
9.39,7415
9.53,7373
9.67,7332
9.81,7290
9.95,7249
10.09,7209
10.23,7168
10.37,7128
10.51,7088
10.65,7049
10.79,7010
10.93,6972
11.07,6933
11.21,6895
11.35,6858
11.49,6821
11.63,6784
11.77,6747
11.91,6711
12.05,6675
12.19,6640
12.33,6605
12.47,6570
12.61,6536
12.75,6502
12.89,6468
13.04,6435
13.18,6402
13.32,6369
13.46,6337
13.6,6305
13.74,6273
13.88,6242
14.02,6211
14.16,6180
14.3,6150
14.44,6119
14.58,6090
14.72,6060
14.86,6031
15.0,6002
