price,trade_size
7.0,7859
7.16,7805
7.33,7752
7.49,7698
7.65,7644
7.82,7591
7.98,7538
8.14,7486
8.31,7433
8.47,7381
8.63,7330
8.8,7278
8.96,7227
9.12,7177
9.29,7127
9.45,7078
9.61,7029
9.78,6980
9.94,6932
10.1,6885
10.27,6838
10.43,6792
10.59,6746
10.76,6701
10.92,6656
11.08,6612
11.24,6568
11.41,6525
11.57,6482
11.73,6440
11.9,6399
12.06,6358
12.22,6318
12.39,6278
12.55,6238
12.71,6199
12.88,6161
13.04,6123
13.2,6086
13.37,6049
13.53,6012
13.69,5976
13.86,5941
14.02,5906
14.18,5871
14.35,5837
14.51,5803
14.67,5770
14.84,5737
15.0,5704
