price,trade_size
7.0,7642
7.18,7593
7.36,7543
7.53,7494
7.71,7444
7.89,7395
8.07,7345
8.24,7296
8.42,7247
8.6,7198
8.78,7149
8.96,7101
9.13,7053
9.31,7005
9.49,6957
9.67,6910
9.84,6863
10.02,6817
10.2,6771
10.38,6725
10.56,6680
10.73,6635
10.91,6591
11.09,6547
11.27,6503
11.44,6460
11.62,6418
11.8,6376
11.98,6334
12.16,6293
12.33,6252
12.51,6212
12.69,6173
12.87,6133
13.04,6095
13.22,6056
13.4,6019
13.58,5981
13.76,5944
13.93,5908
14.11,5872
14.29,5836
14.47,5801
14.64,5767
14.82,5732
15.0,5699
