price,trade_size
7.0,11525
7.09,11483
7.18,11440
7.27,11397
7.36,11355
7.44,11312
7.53,11270
7.62,11228
7.71,11186
7.8,11144
7.89,11102
7.98,11060
8.07,11019
8.16,10977
8.24,10936
8.33,10895
8.42,10854
8.51,10813
8.6,10772
8.69,10732
8.78,10692
8.87,10652
8.96,10612
9.04,10572
9.13,10532
9.22,10493
9.31,10454
9.4,10415
9.49,10376
9.58,10337
9.67,10299
9.76,10260
9.84,10222
9.93,10184
10.02,10147
10.11,10109
10.2,10072
10.29,10035
10.38,9998
10.47,9961
10.56,9924
10.64,9888
10.73,9852
10.82,9816
10.91,9780
11.0,9744
11.09,9709
11.18,9674
11.27,9639
11.36,9604
11.44,9569
11.53,9535
11.62,9501
11.71,9466
11.8,9433
11.89,9399
11.98,9365
12.07,9332
12.16,9299
12.24,9266
12.33,9233
12.42,9201
12.51,9168
12.6,9136
12.69,9104
12.78,9072
12.87,9041
12.96,9009
13.04,8978
13.13,8947
13.22,8916
13.31,8885
13.4,8855
13.49,8824
13.58,8794
13.67,8764
13.76,8734
13.84,8705
13.93,8675
14.02,8646
14.11,8616
14.2,8587
14.29,8559
14.38,8530
14.47,8501
14.56,8473
14.64,8445
14.73,8417
14.82,8389
14.91,8361
15.0,8334
