price,trade_size
7.0,11848
7.09,11805
7.17,11762
7.26,11719
7.34,11676
7.43,11634
7.52,11591
7.6,11549
7.69,11506
7.77,11464
7.86,11422
7.95,11380
8.03,11338
8.12,11297
8.2,11255
8.29,11214
8.38,11173
8.46,11132
8.55,11091
8.63,11050
8.72,11010
8.81,10969
8.89,10929
8.98,10889
9.06,10849
9.15,10809
9.24,10770
9.32,10731
9.41,10691
9.49,10652
9.58,10614
9.67,10575
9.75,10537
9.84,10498
9.92,10460
10.01,10422
10.1,10385
10.18,10347
10.27,10310
10.35,10273
10.44,10236
10.53,10199
10.61,10162
10.7,10126
10.78,10090
10.87,10054
10.96,10018
11.04,9982
11.13,9947
11.22,9912
11.3,9877
11.39,9842
11.47,9807
11.56,9773
11.65,9738
11.73,9704
11.82,9670
11.9,9637
11.99,9603
12.08,9570
12.16,9536
12.25,9503
12.33,9471
12.42,9438
12.51,9405
12.59,9373
12.68,9341
12.76,9309
12.85,9277
12.94,9246
13.02,9214
13.11,9183
13.19,9152
13.28,9121
13.37,9090
13.45,9060
13.54,9029
13.62,8999
13.71,8969
13.8,8939
13.88,8910
13.97,8880
14.05,8851
14.14,8821
14.23,8792
14.31,8763
14.4,8735
14.48,8706
14.57,8678
14.66,8649
14.74,8621
14.83,8593
14.91,8566
15.0,8538
