price,trade_size
7.0,8466
7.14,8416
7.29,8366
7.43,8316
7.57,8266
7.71,8216
7.86,8167
8.0,8118
8.14,8069
8.29,8020
8.43,7971
8.57,7923
8.71,7875
8.86,7828
9.0,7781
9.14,7734
9.29,7687
9.43,7641
9.57,7596
9.71,7550
9.86,7505
10.0,7461
10.14,7417
10.29,7373
10.43,7330
10.57,7287
10.71,7245
10.86,7203
11.0,7161
11.14,7120
11.29,7080
11.43,7039
11.57,6999
11.71,6960
11.86,6921
12.0,6882
12.14,6844
12.29,6806
12.43,6769
12.57,6732
12.71,6695
12.86,6659
13.0,6623
13.14,6588
13.29,6553
13.43,6518
13.57,6484
13.71,6450
13.86,6417
14.0,6383
14.14,6351
14.29,6318
14.43,6286
14.57,6254
14.71,6223
14.86,6191
15.0,6161
