price,trade_size
7.0,7619
7.18,7570
7.36,7521
7.53,7472
7.71,7422
7.89,7373
8.07,7324
8.24,7275
8.42,7226
8.6,7177
8.78,7128
8.96,7080
9.13,7032
9.31,6984
9.49,6937
9.67,6890
9.84,6843
10.02,6797
10.2,6751
10.38,6705
10.56,6660
10.73,6615
10.91,6571
11.09,6527
11.27,6484
11.44,6441
11.62,6399
11.8,6357
11.98,6316
12.16,6275
12.33,6234
12.51,6194
12.69,6155
12.87,6115
13.04,6077
13.22,6039
13.4,6001
13.58,5964
13.76,5927
13.93,5891
14.11,5855
14.29,5819
14.47,5784
14.64,5750
14.82,5716
15.0,5682
