price,trade_size
7.0,9126
7.13,9085
7.26,9043
7.39,9002
7.52,8960
7.66,8919
7.79,8878
7.92,8837
8.05,8795
8.18,8754
8.31,8713
8.44,8672
8.57,8632
8.7,8591
8.84,8550
8.97,8510
9.1,8470
9.23,8430
9.36,8390
9.49,8350
9.62,8310
9.75,8271
9.89,8232
10.02,8193
10.15,8154
10.28,8116
10.41,8077
10.54,8039
10.67,8001
10.8,7964
10.93,7926
11.07,7889
11.2,7852
11.33,7815
11.46,7779
11.59,7743
11.72,7707
11.85,7671
11.98,7635
12.11,7600
12.25,7565
12.38,7530
12.51,7496
12.64,7462
12.77,7428
12.9,7394
13.03,7360
13.16,7327
13.3,7294
13.43,7261
13.56,7229
13.69,7196
13.82,7164
13.95,7133
14.08,7101
14.21,7070
14.34,7039
14.48,7008
14.61,6977
14.74,6947
14.87,6917
15.0,6887
