price,trade_size
7.0,8171
7.14,8125
7.29,8080
7.43,8034
7.57,7988
7.71,7942
7.86,7897
8.0,7851
8.14,7806
8.29,7761
8.43,7716
8.57,7672
8.71,7627
8.86,7583
9.0,7539
9.14,7496
9.29,7452
9.43,7409
9.57,7367
9.71,7324
9.86,7282
10.0,7241
10.14,7199
10.29,7158
10.43,7118
10.57,7077
10.71,7037
10.86,6998
11.0,6959
11.14,6920
11.29,6881
11.43,6843
11.57,6806
11.71,6768
11.86,6731
12.0,6695
12.14,6659
12.29,6623
12.43,6587
12.57,6552
12.71,6517
12.86,6483
13.0,6449
13.14,6415
13.29,6382
13.43,6349
13.57,6316
13.71,6284
13.86,6252
14.0,6220
14.14,6189
14.29,6158
14.43,6127
14.57,6097
14.71,6067
14.86,6037
15.0,6007
