price,trade_size
7.0,11709
7.09,11667
7.17,11624
7.26,11581
7.35,11539
7.43,11496
7.52,11454
7.61,11412
7.7,11369
7.78,11327
7.87,11286
7.96,11244
8.04,11202
8.13,11161
8.22,11120
8.3,11079
8.39,11038
8.48,10997
8.57,10956
8.65,10916
8.74,10875
8.83,10835
8.91,10795
9.0,10756
9.09,10716
9.17,10676
9.26,10637
9.35,10598
9.43,10559
9.52,10520
9.61,10482
9.7,10443
9.78,10405
9.87,10367
9.96,10329
10.04,10292
10.13,10254
10.22,10217
10.3,10180
10.39,10143
10.48,10106
10.57,10070
10.65,10034
10.74,9998
10.83,9962
10.91,9926
11.0,9890
11.09,9855
11.17,9820
11.26,9785
11.35,9750
11.43,9715
11.52,9681
11.61,9647
11.7,9613
11.78,9579
11.87,9545
11.96,9512
12.04,9478
12.13,9445
12.22,9412
12.3,9380
12.39,9347
12.48,9315
12.57,9282
12.65,9250
12.74,9219
12.83,9187
12.91,9155
13.0,9124
13.09,9093
13.17,9062
13.26,9031
13.35,9001
13.43,8970
13.52,8940
13.61,8910
13.7,8880
13.78,8850
13.87,8820
13.96,8791
14.04,8762
14.13,8733
14.22,8704
14.3,8675
14.39,8646
14.48,8618
14.57,8589
14.65,8561
14.74,8533
14.83,8505
14.91,8478
15.0,8450
