price,trade_size
7.0,8750
7.14,8701
7.27,8651
7.41,8602
7.54,8553
7.68,8504
7.81,8455
7.95,8407
8.08,8358
8.22,8310
8.36,8262
8.49,8215
8.63,8167
8.76,8120
8.9,8074
9.03,8027
9.17,7982
9.31,7936
9.44,7891
9.58,7846
9.71,7801
9.85,7757
9.98,7713
10.12,7670
10.25,7627
10.39,7584
10.53,7542
10.66,7500
10.8,7459
10.93,7418
11.07,7377
11.2,7337
11.34,7297
11.47,7258
11.61,7219
11.75,7180
11.88,7142
12.02,7104
12.15,7066
12.29,7029
12.42,6992
12.56,6956
12.69,6920
12.83,6884
12.97,6849
13.1,6814
13.24,6779
13.37,6745
13.51,6711
13.64,6678
13.78,6644
13.92,6611
14.05,6579
14.19,6547
14.32,6515
14.46,6483
14.59,6452
14.73,6421
14.86,6390
15.0,6360
