price,trade_size
7.0,7967
7.17,7898
7.33,7830
7.5,7763
7.67,7696
7.83,7630
8.0,7565
8.17,7501
8.33,7437
8.5,7375
8.67,7313
8.83,7252
9.0,7192
9.17,7133
9.33,7075
9.5,7017
9.67,6961
9.83,6906
10.0,6851
10.17,6797
10.33,6745
10.5,6693
10.67,6642
10.83,6591
11.0,6542
11.17,6493
11.33,6446
11.5,6399
11.67,6352
11.83,6307
12.0,6262
12.17,6218
12.33,6175
12.5,6132
12.67,6090
12.83,6049
13.0,6008
13.17,5968
13.33,5929
13.5,5890
13.67,5851
13.83,5814
14.0,5777
14.17,5740
14.33,5704
14.5,5668
14.67,5633
14.83,5599
15.0,5564
