price,trade_size
7.0,8213
7.15,8152
7.31,8092
7.46,8032
7.62,7973
7.77,7914
7.92,7855
8.08,7797
8.23,7740
8.38,7683
8.54,7627
8.69,7571
8.85,7516
9.0,7461
9.15,7408
9.31,7354
9.46,7302
9.62,7250
9.77,7199
9.92,7148
10.08,7099
10.23,7049
10.38,7001
10.54,6953
10.69,6906
10.85,6859
11.0,6813
11.15,6768
11.31,6724
11.46,6679
11.62,6636
11.77,6593
11.92,6551
12.08,6509
12.23,6468
12.38,6428
12.54,6388
12.69,6348
12.85,6309
13.0,6271
13.15,6233
13.31,6196
13.46,6159
13.62,6122
13.77,6086
13.92,6051
14.08,6016
14.23,5981
14.38,5947
14.54,5914
14.69,5880
14.85,5847
15.0,5815
