price,trade_size
7.0,8621
7.14,8563
7.28,8505
7.42,8448
7.56,8391
7.7,8334
7.84,8278
7.98,8222
8.12,8166
8.26,8112
8.4,8057
8.54,8003
8.68,7950
8.82,7897
8.96,7845
9.11,7793
9.25,7742
9.39,7692
9.53,7642
9.67,7593
9.81,7544
9.95,7496
10.09,7448
10.23,7401
10.37,7354
10.51,7308
10.65,7263
10.79,7218
10.93,7174
11.07,7130
11.21,7087
11.35,7045
11.49,7002
11.63,6961
11.77,6920
11.91,6879
12.05,6839
12.19,6800
12.33,6760
12.47,6722
12.61,6684
12.75,6646
12.89,6609
13.04,6572
13.18,6536
13.32,6500
13.46,6464
13.6,6429
13.74,6395
13.88,6360
14.02,6326
14.16,6293
14.3,6260
14.44,6227
14.58,6195
14.72,6163
14.86,6131
15.0,6100
