price,trade_size
7.0,10709
7.11,10664
7.21,10618
7.32,10573
7.42,10528
7.53,10483
7.63,10438
7.74,10393
7.84,10348
7.95,10304
8.05,10260
8.16,10215
8.26,10172
8.37,10128
8.47,10084
8.58,10041
8.68,9997
8.79,9954
8.89,9912
9.0,9869
9.11,9826
9.21,9784
9.32,9742
9.42,9700
9.53,9659
9.63,9618
9.74,9576
9.84,9536
9.95,9495
10.05,9454
10.16,9414
10.26,9374
10.37,9335
10.47,9295
10.58,9256
10.68,9217
10.79,9178
10.89,9140
11.0,9101
11.11,9063
11.21,9026
11.32,8988
11.42,8951
11.53,8914
11.63,8877
11.74,8840
11.84,8804
11.95,8768
12.05,8732
12.16,8696
12.26,8661
12.37,8626
12.47,8591
12.58,8556
12.68,8522
12.79,8488
12.89,8454
13.0,8420
13.11,8386
13.21,8353
13.32,8320
13.42,8287
13.53,8254
13.63,8222
13.74,8190
13.84,8158
13.95,8126
14.05,8094
14.16,8063
14.26,8032
14.37,8001
14.47,7970
14.58,7940
14.68,7910
14.79,7879
14.89,7850
15.0,7820
