price,trade_size
7.0,8067
7.16,8005
7.32,7944
7.48,7882
7.64,7822
7.8,7762
7.96,7702
8.12,7643
8.28,7584
8.44,7526
8.6,7469
8.76,7412
8.92,7356
9.08,7301
9.24,7246
9.4,7192
9.56,7139
9.72,7087
9.88,7035
10.04,6984
10.2,6933
10.36,6884
10.52,6835
10.68,6786
10.84,6739
11.0,6692
11.16,6646
11.32,6600
11.48,6555
11.64,6511
11.8,6467
11.96,6424
12.12,6382
12.28,6340
12.44,6299
12.6,6258
12.76,6218
12.92,6179
13.08,6140
13.24,6102
13.4,6064
13.56,6026
13.72,5990
13.88,5953
14.04,5918
14.2,5882
14.36,5847
14.52,5813
14.68,5779
14.84,5745
15.0,5712
