price,trade_size
7.0,8002
7.15,7952
7.31,7902
7.46,7852
7.62,7802
7.77,7752
7.92,7702
8.08,7653
8.23,7603
8.38,7555
8.54,7506
8.69,7457
8.85,7409
9.0,7362
9.15,7314
9.31,7268
9.46,7221
9.62,7175
9.77,7129
9.92,7084
10.08,7039
10.23,6995
10.38,6951
10.54,6907
10.69,6864
10.85,6822
11.0,6780
11.15,6738
11.31,6697
11.46,6656
11.62,6616
11.77,6576
11.92,6537
12.08,6498
12.23,6459
12.38,6421
12.54,6384
12.69,6347
12.85,6310
13.0,6274
13.15,6238
13.31,6202
13.46,6167
13.62,6133
13.77,6099
13.92,6065
14.08,6031
14.23,5998
14.38,5966
14.54,5934
14.69,5902
14.85,5870
15.0,5839
