price,trade_size
7.0,8133
7.15,8071
7.3,8009
7.45,7948
7.6,7887
7.75,7827
7.91,7767
8.06,7708
8.21,7650
8.36,7592
8.51,7535
8.66,7479
8.81,7423
8.96,7368
9.11,7314
9.26,7261
9.42,7208
9.57,7156
9.72,7105
9.87,7054
10.02,7004
10.17,6955
10.32,6906
10.47,6859
10.62,6812
10.77,6765
10.92,6719
11.08,6674
11.23,6630
11.38,6586
11.53,6543
11.68,6501
11.83,6459
11.98,6417
12.13,6377
12.28,6336
12.43,6297
12.58,6258
12.74,6219
12.89,6181
13.04,6144
13.19,6107
13.34,6071
13.49,6035
13.64,5999
13.79,5964
13.94,5930
14.09,5896
14.25,5862
14.4,5829
14.55,5796
14.7,5764
14.85,5732
15.0,5700
