price,trade_size
7.0,8183
7.15,8133
7.3,8083
7.44,8033
7.59,7984
7.74,7934
7.89,7885
8.04,7836
8.19,7787
8.33,7738
8.48,7690
8.63,7642
8.78,7594
8.93,7547
9.07,7500
9.22,7453
9.37,7407
9.52,7361
9.67,7315
9.81,7270
9.96,7226
10.11,7181
10.26,7138
10.41,7094
10.56,7051
10.7,7009
10.85,6967
11.0,6925
11.15,6884
11.3,6843
11.44,6803
11.59,6763
11.74,6724
11.89,6685
12.04,6646
12.19,6608
12.33,6571
12.48,6533
12.63,6497
12.78,6460
12.93,6424
13.07,6389
13.22,6353
13.37,6319
13.52,6284
13.67,6250
13.81,6217
13.96,6183
14.11,6150
14.26,6118
14.41,6086
14.56,6054
14.7,6022
14.85,5991
15.0,5960
