price,trade_size
7.0,7921
7.16,7877
7.32,7833
7.48,7788
7.64,7744
7.8,7699
7.96,7655
8.12,7610
8.28,7566
8.44,7522
8.6,7478
8.76,7434
8.92,7390
9.08,7347
9.24,7303
9.4,7260
9.56,7217
9.72,7175
9.88,7132
10.04,7090
10.2,7048
10.36,7007
10.52,6966
10.68,6925
10.84,6885
11.0,6844
11.16,6805
11.32,6765
11.48,6726
11.64,6687
11.8,6649
11.96,6611
12.12,6573
12.28,6536
12.44,6499
12.6,6462
12.76,6426
12.92,6390
13.08,6354
13.24,6319
13.4,6284
13.56,6250
13.72,6216
13.88,6182
14.04,6148
14.2,6115
14.36,6082
14.52,6050
14.68,6018
14.84,5986
15.0,5955
