price,trade_size
7.0,10547
7.1,10504
7.2,10462
7.3,10419
7.41,10376
7.51,10334
7.61,10291
7.71,10249
7.81,10207
7.91,10165
8.01,10123
8.11,10082
8.22,10040
8.32,9999
8.42,9957
8.52,9916
8.62,9875
8.72,9835
8.82,9794
8.92,9754
9.03,9714
9.13,9674
9.23,9634
9.33,9594
9.43,9555
9.53,9516
9.63,9477
9.73,9438
9.84,9399
9.94,9361
10.04,9323
10.14,9285
10.24,9247
10.34,9209
10.44,9172
10.54,9135
10.65,9098
10.75,9061
10.85,9025
10.95,8989
11.05,8953
11.15,8917
11.25,8881
11.35,8846
11.46,8811
11.56,8776
11.66,8741
11.76,8707
11.86,8672
11.96,8638
12.06,8605
12.16,8571
12.27,8538
12.37,8504
12.47,8471
12.57,8439
12.67,8406
12.77,8374
12.87,8342
12.97,8310
13.08,8278
13.18,8246
13.28,8215
13.38,8184
13.48,8153
13.58,8123
13.68,8092
13.78,8062
13.89,8032
13.99,8002
14.09,7972
14.19,7943
14.29,7913
14.39,7884
14.49,7855
14.59,7826
14.7,7798
14.8,7769
14.9,7741
15.0,7713
