price,trade_size
7.0,8344
7.15,8293
7.3,8242
7.44,8191
7.59,8141
7.74,8091
7.89,8040
8.04,7990
8.19,7941
8.33,7891
8.48,7842
8.63,7793
8.78,7745
8.93,7697
9.07,7649
9.22,7602
9.37,7555
9.52,7508
9.67,7462
9.81,7416
9.96,7371
10.11,7326
10.26,7281
10.41,7237
10.56,7193
10.7,7150
10.85,7107
11.0,7065
11.15,7023
11.3,6982
11.44,6941
11.59,6900
11.74,6860
11.89,6821
12.04,6781
12.19,6743
12.33,6704
12.48,6666
12.63,6629
12.78,6592
12.93,6555
13.07,6519
13.22,6483
13.37,6447
13.52,6412
13.67,6377
13.81,6343
13.96,6309
14.11,6276
14.26,6242
14.41,6209
14.56,6177
14.7,6145
14.85,6113
15.0,6082
