price,trade_size
7.0,10760
7.09,10719
7.18,10679
7.28,10639
7.37,10599
7.46,10559
7.55,10519
7.64,10479
7.74,10440
7.83,10400
7.92,10361
8.01,10321
8.1,10282
8.2,10243
8.29,10204
8.38,10165
8.47,10127
8.56,10088
8.66,10050
8.75,10012
8.84,9974
8.93,9936
9.02,9898
9.11,9861
9.21,9824
9.3,9786
9.39,9749
9.48,9713
9.57,9676
9.67,9640
9.76,9603
9.85,9567
9.94,9531
10.03,9495
10.13,9460
10.22,9425
10.31,9389
10.4,9354
10.49,9320
10.59,9285
10.68,9251
10.77,9216
10.86,9182
10.95,9148
11.05,9115
11.14,9081
11.23,9048
11.32,9015
11.41,8982
11.51,8949
11.6,8917
11.69,8884
11.78,8852
11.87,8820
11.97,8788
12.06,8757
12.15,8725
12.24,8694
12.33,8663
12.43,8632
12.52,8602
12.61,8571
12.7,8541
12.79,8511
12.89,8481
12.98,8451
13.07,8421
13.16,8392
13.25,8363
13.34,8334
13.44,8305
13.53,8276
13.62,8247
13.71,8219
13.8,8191
13.9,8163
13.99,8135
14.08,8107
14.17,8080
14.26,8052
14.36,8025
14.45,7998
14.54,7971
14.63,7944
14.72,7918
14.82,7891
14.91,7865
15.0,7839
