price,trade_size
7.0,8283
7.16,8216
7.32,8149
7.48,8083
7.64,8017
7.8,7953
7.96,7889
8.12,7825
8.28,7763
8.44,7701
8.6,7640
8.76,7579
8.92,7520
9.08,7461
9.24,7403
9.4,7346
9.56,7290
9.72,7235
9.88,7180
10.04,7126
10.2,7074
10.36,7021
10.52,6970
10.68,6920
10.84,6870
11.0,6821
11.16,6772
11.32,6725
11.48,6678
11.64,6632
11.8,6587
11.96,6542
12.12,6498
12.28,6454
12.44,6412
12.6,6370
12.76,6328
12.92,6287
13.08,6247
13.24,6207
13.4,6168
13.56,6129
13.72,6091
13.88,6054
14.04,6016
14.2,5980
14.36,5944
14.52,5908
14.68,5873
14.84,5839
15.0,5804
