price,trade_size
7.0,7779
7.17,7726
7.33,7674
7.5,7621
7.67,7569
7.83,7516
8.0,7464
8.17,7412
8.33,7361
8.5,7309
8.67,7258
8.83,7208
9.0,7158
9.17,7108
9.33,7059
9.5,7010
9.67,6961
9.83,6913
10.0,6866
10.17,6819
10.33,6772
10.5,6727
10.67,6681
10.83,6636
11.0,6592
11.17,6548
11.33,6505
11.5,6462
11.67,6420
11.83,6378
12.0,6337
12.17,6296
12.33,6256
12.5,6216
12.67,6177
12.83,6139
13.0,6100
13.17,6063
13.33,6026
13.5,5989
13.67,5953
13.83,5917
14.0,5882
14.17,5847
14.33,5812
14.5,5778
14.67,5745
14.83,5711
15.0,5679
