price,trade_size
7.0,11352
7.09,11311
7.17,11270
7.26,11229
7.35,11188
7.43,11148
7.52,11107
7.61,11067
7.7,11026
7.78,10986
7.87,10946
7.96,10906
8.04,10866
8.13,10827
8.22,10787
8.3,10748
8.39,10708
8.48,10669
8.57,10630
8.65,10591
8.74,10553
8.83,10514
8.91,10476
9.0,10437
9.09,10399
9.17,10361
9.26,10324
9.35,10286
9.43,10249
9.52,10212
9.61,10175
9.7,10138
9.78,10101
9.87,10065
9.96,10028
10.04,9992
10.13,9956
10.22,9920
10.3,9885
10.39,9849
10.48,9814
10.57,9779
10.65,9744
10.74,9709
10.83,9675
10.91,9641
11.0,9606
11.09,9572
11.17,9539
11.26,9505
11.35,9472
11.43,9438
11.52,9405
11.61,9372
11.7,9340
11.78,9307
11.87,9275
11.96,9243
12.04,9211
12.13,9179
12.22,9147
12.3,9116
12.39,9084
12.48,9053
12.57,9022
12.65,8992
12.74,8961
12.83,8931
12.91,8900
13.0,8870
13.09,8840
13.17,8811
13.26,8781
13.35,8752
13.43,8722
13.52,8693
13.61,8664
13.7,8635
13.78,8607
13.87,8578
13.96,8550
14.04,8522
14.13,8494
14.22,8466
14.3,8439
14.39,8411
14.48,8384
14.57,8357
14.65,8330
14.74,8303
14.83,8276
14.91,8249
15.0,8223
