price,trade_size
7.0,8934
7.14,8892
7.27,8851
7.41,8809
7.54,8767
7.68,8726
7.81,8684
7.95,8643
8.08,8601
8.22,8560
8.36,8519
8.49,8478
8.63,8437
8.76,8396
8.9,8355
9.03,8315
9.17,8274
9.31,8234
9.44,8194
9.58,8154
9.71,8114
9.85,8075
9.98,8035
10.12,7996
10.25,7957
10.39,7919
10.53,7880
10.66,7842
10.8,7804
10.93,7766
11.07,7729
11.2,7691
11.34,7654
11.47,7618
11.61,7581
11.75,7545
11.88,7509
12.02,7473
12.15,7438
12.29,7402
12.42,7367
12.56,7333
12.69,7298
12.83,7264
12.97,7230
13.1,7197
13.24,7163
13.37,7130
13.51,7097
13.64,7064
13.78,7032
13.92,7000
14.05,6968
14.19,6936
14.32,6905
14.46,6874
14.59,6843
14.73,6813
14.86,6782
15.0,6752
