price,trade_size
7.0,11076
7.1,11032
7.2,10988
7.29,10944
7.39,10900
7.49,10857
7.59,10813
7.68,10769
7.78,10726
7.88,10683
7.98,10640
8.07,10597
8.17,10554
8.27,10512
8.37,10469
8.46,10427
8.56,10385
8.66,10343
8.76,10301
8.85,10260
8.95,10218
9.05,10177
9.15,10136
9.24,10095
9.34,10055
9.44,10014
9.54,9974
9.63,9934
9.73,9894
9.83,9855
9.93,9816
10.02,9776
10.12,9738
10.22,9699
10.32,9660
10.41,9622
10.51,9584
10.61,9546
10.71,9508
10.8,9471
10.9,9434
11.0,9397
11.1,9360
11.2,9323
11.29,9287
11.39,9251
11.49,9215
11.59,9179
11.68,9144
11.78,9109
11.88,9074
11.98,9039
12.07,9004
12.17,8970
12.27,8935
12.37,8901
12.46,8868
12.56,8834
12.66,8801
12.76,8768
12.85,8735
12.95,8702
13.05,8669
13.15,8637
13.24,8605
13.34,8573
13.44,8541
13.54,8510
13.63,8478
13.73,8447
13.83,8416
13.93,8386
14.02,8355
14.12,8325
14.22,8294
14.32,8264
14.41,8235
14.51,8205
14.61,8176
14.71,8146
14.8,8117
14.9,8088
15.0,8060
