price,trade_size
7.0,8293
7.16,8227
7.31,8162
7.47,8097
7.63,8033
7.78,7969
7.94,7906
8.1,7844
8.25,7782
8.41,7721
8.57,7661
8.73,7602
8.88,7543
9.04,7485
9.2,7428
9.35,7372
9.51,7317
9.67,7262
9.82,7208
9.98,7155
10.14,7103
10.29,7052
10.45,7001
10.61,6951
10.76,6902
10.92,6853
11.08,6805
11.24,6758
11.39,6712
11.55,6666
11.71,6622
11.86,6577
12.02,6534
12.18,6491
12.33,6448
12.49,6406
12.65,6365
12.8,6325
12.96,6285
13.12,6245
13.27,6206
13.43,6168
13.59,6130
13.75,6093
13.9,6056
14.06,6020
14.22,5984
14.37,5948
14.53,5914
14.69,5879
14.84,5845
15.0,5811
