price,trade_size
7.0,10305
7.11,10259
7.22,10213
7.33,10167
7.44,10121
7.56,10076
7.67,10030
7.78,9985
7.89,9940
8.0,9895
8.11,9850
8.22,9805
8.33,9761
8.44,9717
8.56,9673
8.67,9629
8.78,9585
8.89,9542
9.0,9498
9.11,9455
9.22,9413
9.33,9370
9.44,9328
9.56,9286
9.67,9244
9.78,9202
9.89,9161
10.0,9120
10.11,9079
10.22,9038
10.33,8998
10.44,8958
10.56,8918
10.67,8879
10.78,8840
10.89,8801
11.0,8762
11.11,8723
11.22,8685
11.33,8647
11.44,8609
11.56,8572
11.67,8535
11.78,8498
11.89,8461
12.0,8425
12.11,8389
12.22,8353
12.33,8317
12.44,8282
12.56,8247
12.67,8212
12.78,8177
12.89,8143
13.0,8109
13.11,8075
13.22,8041
13.33,8008
13.44,7975
13.56,7942
13.67,7909
13.78,7877
13.89,7845
14.0,7813
14.11,7781
14.22,7750
14.33,7719
14.44,7687
14.56,7657
14.67,7626
14.78,7596
14.89,7566
15.0,7536
