price,trade_size
7.0,7772
7.17,7718
7.33,7664
7.5,7610
7.67,7556
7.83,7502
8.0,7449
8.17,7395
8.33,7343
8.5,7290
8.67,7238
8.83,7186
9.0,7135
9.17,7085
9.33,7034
9.5,6984
9.67,6935
9.83,6886
10.0,6838
10.17,6791
10.33,6744
10.5,6697
10.67,6651
10.83,6606
11.0,6561
11.17,6516
11.33,6473
11.5,6429
11.67,6387
11.83,6345
12.0,6303
12.17,6262
12.33,6222
12.5,6182
12.67,6142
12.83,6103
13.0,6065
13.17,6027
13.33,5990
13.5,5953
13.67,5917
13.83,5881
14.0,5845
14.17,5810
14.33,5776
14.5,5742
14.67,5708
14.83,5675
15.0,5642
