price,trade_size
7.0,8305
7.14,8261
7.27,8216
7.41,8172
7.54,8128
7.68,8083
7.81,8039
7.95,7995
8.08,7952
8.22,7908
8.36,7865
8.49,7821
8.63,7778
8.76,7736
8.9,7693
9.03,7651
9.17,7609
9.31,7567
9.44,7525
9.58,7484
9.71,7443
9.85,7403
9.98,7362
10.12,7322
10.25,7283
10.39,7243
10.53,7204
10.66,7166
10.8,7127
10.93,7090
11.07,7052
11.2,7015
11.34,6978
11.47,6941
11.61,6905
11.75,6869
11.88,6833
12.02,6798
12.15,6763
12.29,6728
12.42,6694
12.56,6660
12.69,6626
12.83,6593
12.97,6560
13.1,6528
13.24,6495
13.37,6463
13.51,6432
13.64,6400
13.78,6369
13.92,6338
14.05,6308
14.19,6278
14.32,6248
14.46,6218
14.59,6189
14.73,6160
14.86,6131
15.0,6102
