price,trade_size
7.0,10346
7.12,10302
7.23,10258
7.35,10213
7.46,10170
7.58,10126
7.7,10082
7.81,10038
7.93,9994
8.04,9951
8.16,9908
8.28,9864
8.39,9821
8.51,9778
8.62,9735
8.74,9693
8.86,9650
8.97,9608
9.09,9566
9.2,9524
9.32,9482
9.43,9440
9.55,9399
9.67,9358
9.78,9317
9.9,9276
10.01,9235
10.13,9195
10.25,9155
10.36,9115
10.48,9075
10.59,9036
10.71,8996
10.83,8957
10.94,8919
11.06,8880
11.17,8842
11.29,8803
11.41,8765
11.52,8728
11.64,8690
11.75,8653
11.87,8616
11.99,8579
12.1,8543
12.22,8507
12.33,8471
12.45,8435
12.57,8399
12.68,8364
12.8,8329
12.91,8294
13.03,8259
13.14,8225
13.26,8191
13.38,8157
13.49,8123
13.61,8089
13.72,8056
13.84,8023
13.96,7990
14.07,7958
14.19,7925
14.3,7893
14.42,7861
14.54,7830
14.65,7798
14.77,7767
14.88,7736
15.0,7705
