price,trade_size
7.0,7110
7.17,7067
7.35,7024
7.52,6981
7.7,6938
7.87,6894
8.04,6851
8.22,6808
8.39,6764
8.57,6721
8.74,6678
8.91,6635
9.09,6592
9.26,6550
9.43,6507
9.61,6465
9.78,6423
9.96,6382
10.13,6341
10.3,6300
10.48,6259
10.65,6219
10.83,6179
11.0,6139
11.17,6100
11.35,6061
11.52,6023
11.7,5985
11.87,5947
12.04,5910
12.22,5873
12.39,5837
12.57,5801
12.74,5765
12.91,5730
13.09,5695
13.26,5661
13.43,5627
13.61,5593
13.78,5560
13.96,5527
14.13,5495
14.3,5463
14.48,5431
14.65,5400
14.83,5369
15.0,5338
