price,trade_size
7.0,8558
7.14,8500
7.28,8443
7.42,8386
7.56,8329
7.7,8273
7.84,8217
7.98,8161
8.12,8107
8.26,8052
8.4,7998
8.54,7945
8.68,7892
8.82,7839
8.96,7788
9.11,7736
9.25,7686
9.39,7635
9.53,7586
9.67,7537
9.81,7488
9.95,7441
10.09,7393
10.23,7347
10.37,7300
10.51,7255
10.65,7210
10.79,7165
10.93,7121
11.07,7078
11.21,7035
11.35,6993
11.49,6951
11.63,6910
11.77,6869
11.91,6829
12.05,6789
12.19,6750
12.33,6711
12.47,6673
12.61,6635
12.75,6598
12.89,6561
13.04,6524
13.18,6488
13.32,6453
13.46,6417
13.6,6383
13.74,6348
13.88,6314
14.02,6281
14.16,6247
14.3,6215
14.44,6182
14.58,6150
14.72,6118
14.86,6087
15.0,6056
