price,trade_size
7.0,8321
7.14,8275
7.28,8229
7.42,8183
7.56,8137
7.7,8091
7.84,8045
7.98,8000
8.12,7954
8.26,7909
8.4,7864
8.54,7819
8.68,7775
8.82,7730
8.96,7686
9.11,7643
9.25,7599
9.39,7556
9.53,7513
9.67,7471
9.81,7428
9.95,7387
10.09,7345
10.23,7304
10.37,7263
10.51,7222
10.65,7182
10.79,7143
10.93,7103
11.07,7064
11.21,7025
11.35,6987
11.49,6949
11.63,6912
11.77,6874
11.91,6838
12.05,6801
12.19,6765
12.33,6729
12.47,6694
12.61,6659
12.75,6624
12.89,6590
13.04,6555
13.18,6522
13.32,6488
13.46,6455
13.6,6423
13.74,6390
13.88,6358
14.02,6327
14.16,6295
14.3,6264
14.44,6233
14.58,6203
14.72,6173
14.86,6143
15.0,6113
