price,trade_size
7.0,8133
7.15,8086
7.29,8040
7.44,7993
7.58,7947
7.73,7901
7.87,7855
8.02,7809
8.16,7763
8.31,7717
8.45,7672
8.6,7627
8.75,7582
8.89,7537
9.04,7493
9.18,7449
9.33,7405
9.47,7361
9.62,7318
9.76,7276
9.91,7233
10.05,7191
10.2,7149
10.35,7108
10.49,7067
10.64,7026
10.78,6986
10.93,6946
11.07,6907
11.22,6867
11.36,6829
11.51,6790
11.65,6752
11.8,6715
11.95,6678
12.09,6641
12.24,6604
12.38,6568
12.53,6532
12.67,6497
12.82,6462
12.96,6428
13.11,6393
13.25,6359
13.4,6326
13.55,6293
13.69,6260
13.84,6228
13.98,6195
14.13,6164
14.27,6132
14.42,6101
14.56,6070
14.71,6040
14.85,6010
15.0,5980
