price,trade_size
7.0,10312
7.1,10269
7.21,10227
7.31,10184
7.42,10142
7.52,10100
7.62,10057
7.73,10015
7.83,9973
7.94,9932
8.04,9890
8.14,9848
8.25,9807
8.35,9766
8.45,9725
8.56,9684
8.66,9643
8.77,9603
8.87,9562
8.97,9522
9.08,9482
9.18,9442
9.29,9403
9.39,9363
9.49,9324
9.6,9285
9.7,9246
9.81,9208
9.91,9170
10.01,9131
10.12,9093
10.22,9056
10.32,9018
10.43,8981
10.53,8944
10.64,8907
10.74,8871
10.84,8834
10.95,8798
11.05,8762
11.16,8726
11.26,8691
11.36,8656
11.47,8620
11.57,8586
11.68,8551
11.78,8517
11.88,8483
11.99,8449
12.09,8415
12.19,8381
12.3,8348
12.4,8315
12.51,8282
12.61,8250
12.71,8217
12.82,8185
12.92,8153
13.03,8121
13.13,8090
13.23,8059
13.34,8027
13.44,7997
13.55,7966
13.65,7935
13.75,7905
13.86,7875
13.96,7845
14.06,7815
14.17,7786
14.27,7757
14.38,7728
14.48,7699
14.58,7670
14.69,7641
14.79,7613
14.9,7585
15.0,7557
