price,trade_size
7.0,8026
7.15,7976
7.31,7926
7.46,7875
7.62,7825
7.77,7775
7.92,7725
8.08,7676
8.23,7626
8.38,7577
8.54,7528
8.69,7480
8.85,7431
9.0,7384
9.15,7336
9.31,7289
9.46,7242
9.62,7196
9.77,7150
9.92,7105
10.08,7060
10.23,7016
10.38,6971
10.54,6928
10.69,6885
10.85,6842
11.0,6800
11.15,6758
11.31,6717
11.46,6676
11.62,6635
11.77,6595
11.92,6556
12.08,6517
12.23,6478
12.38,6440
12.54,6403
12.69,6365
12.85,6329
13.0,6292
13.15,6256
13.31,6221
13.46,6186
13.62,6151
13.77,6117
13.92,6083
14.08,6049
14.23,6016
14.38,5983
14.54,5951
14.69,5919
14.85,5887
15.0,5856
