price,trade_size
7.0,11650
7.08,11610
7.17,11569
7.25,11528
7.33,11488
7.42,11447
7.5,11407
7.58,11367
7.67,11327
7.75,11287
7.83,11247
7.92,11207
8.0,11167
8.08,11128
8.17,11089
8.25,11049
8.33,11010
8.42,10971
8.5,10933
8.58,10894
8.67,10855
8.75,10817
8.83,10779
8.92,10741
9.0,10703
9.08,10665
9.17,10628
9.25,10590
9.33,10553
9.42,10516
9.5,10479
9.58,10442
9.67,10406
9.75,10369
9.83,10333
9.92,10297
10.0,10261
10.08,10225
10.17,10190
10.25,10154
10.33,10119
10.42,10084
10.5,10049
10.58,10014
10.67,9980
10.75,9946
10.83,9911
10.92,9877
11.0,9844
11.08,9810
11.17,9776
11.25,9743
11.33,9710
11.42,9677
11.5,9644
11.58,9611
11.67,9579
11.75,9547
11.83,9515
11.92,9483
12.0,9451
12.08,9419
12.17,9388
12.25,9356
12.33,9325
12.42,9294
12.5,9264
12.58,9233
12.67,9203
12.75,9172
12.83,9142
12.92,9112
13.0,9082
13.08,9053
13.17,9023
13.25,8994
13.33,8965
13.42,8936
13.5,8907
13.58,8878
13.67,8850
13.75,8821
13.83,8793
13.92,8765
14.0,8737
14.08,8709
14.17,8681
14.25,8654
14.33,8627
14.42,8599
14.5,8572
14.58,8545
14.67,8519
14.75,8492
14.83,8465
14.92,8439
15.0,8413
