price,trade_size
7.0,8068
7.17,8018
7.33,7969
7.5,7919
7.67,7870
7.83,7820
8.0,7771
8.17,7721
8.33,7672
8.5,7624
8.67,7575
8.83,7526
9.0,7478
9.17,7430
9.33,7383
9.5,7336
9.67,7289
9.83,7242
10.0,7196
10.17,7150
10.33,7105
10.5,7060
10.67,7015
10.83,6971
11.0,6927
11.17,6884
11.33,6841
11.5,6799
11.67,6757
11.83,6715
12.0,6674
12.17,6633
12.33,6593
12.5,6553
12.67,6514
12.83,6475
13.0,6436
13.17,6398
13.33,6360
13.5,6323
13.67,6286
13.83,6250
14.0,6214
14.17,6178
14.33,6143
14.5,6108
14.67,6074
14.83,6040
15.0,6006
