price,trade_size
7.0,8192
7.16,8142
7.33,8093
7.49,8043
7.65,7994
7.82,7945
7.98,7895
8.14,7846
8.31,7797
8.47,7749
8.63,7700
8.8,7652
8.96,7604
9.12,7556
9.29,7508
9.45,7461
9.61,7415
9.78,7368
9.94,7322
10.1,7276
10.27,7231
10.43,7186
10.59,7141
10.76,7097
10.92,7053
11.08,7010
11.24,6967
11.41,6924
11.57,6882
11.73,6841
11.9,6799
12.06,6759
12.22,6718
12.39,6678
12.55,6639
12.71,6600
12.88,6561
13.04,6523
13.2,6485
13.37,6447
13.53,6410
13.69,6374
13.86,6338
14.02,6302
14.18,6266
14.35,6231
14.51,6197
14.67,6162
14.84,6129
15.0,6095
