price,trade_size
7.0,11282
7.09,11241
7.18,11199
7.27,11158
7.36,11116
7.44,11075
7.53,11034
7.62,10993
7.71,10952
7.8,10911
7.89,10871
7.98,10830
8.07,10790
8.16,10749
8.24,10709
8.33,10669
8.42,10630
8.51,10590
8.6,10551
8.69,10511
8.78,10472
8.87,10433
8.96,10394
9.04,10356
9.13,10317
9.22,10279
9.31,10241
9.4,10203
9.49,10165
9.58,10127
9.67,10090
9.76,10053
9.84,10016
9.93,9979
10.02,9942
10.11,9905
10.2,9869
10.29,9833
10.38,9797
10.47,9761
10.56,9726
10.64,9690
10.73,9655
10.82,9620
10.91,9585
11.0,9550
11.09,9516
11.18,9482
11.27,9448
11.36,9414
11.44,9380
11.53,9347
11.62,9313
11.71,9280
11.8,9247
11.89,9214
11.98,9182
12.07,9149
12.16,9117
12.24,9085
12.33,9053
12.42,9022
12.51,8990
12.6,8959
12.69,8928
12.78,8897
12.87,8866
12.96,8835
13.04,8805
13.13,8775
13.22,8745
13.31,8715
13.4,8685
13.49,8655
13.58,8626
13.67,8597
13.76,8568
13.84,8539
13.93,8510
14.02,8481
14.11,8453
14.2,8425
14.29,8397
14.38,8369
14.47,8341
14.56,8314
14.64,8286
14.73,8259
14.82,8232
14.91,8205
15.0,8178
