price,trade_size
7.0,10734
7.09,10694
7.18,10654
7.28,10614
7.37,10574
7.46,10534
7.55,10494
7.64,10455
7.74,10415
7.83,10376
7.92,10336
8.01,10297
8.1,10258
8.2,10219
8.29,10180
8.38,10142
8.47,10103
8.56,10065
8.66,10027
8.75,9989
8.84,9951
8.93,9913
9.02,9876
9.11,9838
9.21,9801
9.3,9764
9.39,9727
9.48,9690
9.57,9654
9.67,9617
9.76,9581
9.85,9545
9.94,9509
10.03,9474
10.13,9438
10.22,9403
10.31,9368
10.4,9333
10.49,9298
10.59,9264
10.68,9230
10.77,9195
10.86,9162
10.95,9128
11.05,9094
11.14,9061
11.23,9028
11.32,8995
11.41,8962
11.51,8929
11.6,8897
11.69,8864
11.78,8832
11.87,8801
11.97,8769
12.06,8737
12.15,8706
12.24,8675
12.33,8644
12.43,8613
12.52,8583
12.61,8552
12.7,8522
12.79,8492
12.89,8462
12.98,8432
13.07,8403
13.16,8373
13.25,8344
13.34,8315
13.44,8286
13.53,8258
13.62,8229
13.71,8201
13.8,8173
13.9,8145
13.99,8117
14.08,8090
14.17,8062
14.26,8035
14.36,8008
14.45,7981
14.54,7954
14.63,7927
14.72,7901
14.82,7874
14.91,7848
15.0,7822
